index,movieId,title,genres,avg_rating
1642,2187,54 (1998),Drama,2.0
1643,2189,Why Do Fools Fall In Love? (1998),Drama,2.0
1644,2192,Willow (1988),Action|Adventure|Fantasy,3.3375
1645,2193,"Untouchables, The (1987)",Action|Crime|Drama,3.9384615384615387
1646,2194,Dirty Work (1998),Comedy,3.2142857142857144
1647,2195,Knock Off (1998),Action,5.0
1648,2200,"Paradine Case, The (1947)",Drama,3.5
1649,2201,Lifeboat (1944),Drama|War,4.357142857142857
1650,2202,Shadow of a Doubt (1943),Crime|Drama|Thriller,4.142857142857143
1651,2203,Saboteur (1942),Mystery|Thriller,3.875
1652,2204,Mr. & Mrs. Smith (1941),Comedy|Romance,2.875
1653,2205,Suspicion (1941),Film-Noir|Mystery|Thriller,4.0
1654,2206,Jamaica Inn (1939),Drama,3.0
1655,2207,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,3.9166666666666665
1656,2209,Sabotage (1936),Thriller,3.25
1657,2210,Secret Agent (1936),Thriller,3.0
1658,2211,"Man Who Knew Too Much, The (1934)",Drama|Thriller,3.6666666666666665
1659,2225,"Ring, The (1927)",Drama,1.0
1660,2226,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller,3.5
1661,2230,Rounders (1998),Drama,3.861111111111111
1662,2231,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,3.425925925925926
1663,2235,Simon Birch (1998),Drama,3.0
1664,2238,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,4.666666666666667
1665,2239,My Bodyguard (1980),Drama,3.857142857142857
1666,2240,Class (1983),Comedy,3.5
1667,2242,Broadcast News (1987),Comedy|Drama|Romance,3.4285714285714284
1668,2243,"Allnighter, The (1987)",Comedy|Romance,1.5
1669,2244,Working Girl (1988),Comedy|Drama|Romance,3.2045454545454546
1670,2246,Married to the Mob (1988),Comedy,3.0
1671,2247,Say Anything... (1989),Comedy|Drama|Romance,3.923076923076923
1672,2248,My Blue Heaven (1990),Comedy,3.1818181818181817
1673,2251,Hero (1992),Comedy|Drama,2.5
1674,2252,Toys (1992),Comedy|Fantasy,2.375
1675,2254,Young Doctors in Love (1982),Comedy,1.5
1676,2255,Parasite (1982),Horror|Sci-Fi,2.5
1677,2256,No Small Affair (1984),Comedy|Romance,4.0
1678,2258,Blame It on Rio (1984),Comedy|Romance,3.1875
1679,2259,Wisdom (1986),Crime|Drama,2.5
1680,2260,One Crazy Summer (1986),Comedy,3.0
1681,2261,About Last Night... (1986),Comedy|Drama|Romance,3.0
1682,2262,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller,2.8
1683,2263,We're No Angels (1989),Comedy|Crime,2.75
1684,2264,Nothing But Trouble (1991),Adventure|Comedy,2.375
1685,2265,"Butcher's Wife, The (1991)",Comedy|Romance,3.1
1686,2266,Mortal Thoughts (1991),Mystery|Thriller,2.5
1687,2267,"Few Good Men, A (1992)",Crime|Drama|Thriller,3.789473684210526
1688,2268,Indecent Proposal (1993),Drama|Romance,3.0
1689,2270,Permanent Midnight (1998),Drama,3.0
1690,2271,One True Thing (1998),Drama,2.75
1691,2272,Rush Hour (1998),Action|Comedy|Crime|Thriller,3.261904761904762
1692,2274,Six-String Samurai (1998),Action|Adventure|Sci-Fi,3.6
1693,2277,Ronin (1998),Action|Crime|Thriller,3.5232558139534884
1694,2278,Urban Legend (1998),Horror|Thriller,2.4
1695,2279,Clay Pigeons (1998),Crime,3.0
1696,2280,Monument Ave. (1998),Action|Crime|Drama,2.5
1697,2281,Pecker (1998),Comedy|Drama,3.4166666666666665
1698,2282,"Sheltering Sky, The (1990)",Drama,3.5
1699,2285,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,2.0
1700,2286,Them! (1954),Horror|Sci-Fi|Thriller,3.8
1701,2287,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,3.933333333333333
1702,2288,"Player, The (1992)",Comedy|Crime|Drama,3.9473684210526314
1703,2289,Stardust Memories (1980),Comedy|Drama,3.6
1704,2290,Edward Scissorhands (1990),Drama|Fantasy|Romance,3.7
1705,2291,Overnight Delivery (1998),Comedy|Romance,2.5
1706,2293,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,3.2444444444444445
1707,2294,"Impostors, The (1998)",Comedy,4.5
1708,2295,"Night at the Roxbury, A (1998)",Comedy,2.1
1709,2296,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,3.642857142857143
1710,2297,Strangeland (1998),Thriller,4.0
1711,2299,"Producers, The (1968)",Comedy,3.9696969696969697
1712,2300,History of the World: Part I (1981),Comedy|Musical,3.625
1713,2301,My Cousin Vinny (1992),Comedy,3.26271186440678
1714,2302,Nashville (1975),Drama|Musical,3.6
1715,2303,Love Is the Devil (1998),Drama,4.0
1716,2305,Holy Man (1998),Comedy,2.5833333333333335
1717,2306,One Tough Cop (1998),Action|Crime,3.0
1718,2309,"Mighty, The (1998)",Drama,3.6666666666666665
1719,2310,2010: The Year We Make Contact (1984),Sci-Fi,3.588235294117647
1720,2311,Children of a Lesser God (1986),Drama,3.8333333333333335
1721,2312,"Elephant Man, The (1980)",Drama,4.029411764705882
1722,2313,Beloved (1998),Drama,4.5
1723,2314,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller,2.1666666666666665
1724,2315,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,3.2142857142857144
1725,2317,Happiness (1998),Comedy|Drama,4.125
1726,2319,Apt Pupil (1998),Drama|Thriller,3.0
1727,2320,Pleasantville (1998),Comedy|Drama|Fantasy,3.4836065573770494
1728,2321,Soldier (1998),Action|Sci-Fi|War,3.0625
1729,2322,"Cruise, The (1998)",Documentary,4.25
1730,2323,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,4.1477272727272725
1731,2324,Orgazmo (1997),Comedy,3.1153846153846154
1732,2326,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller,3.6666666666666665
1733,2327,Vampires (1998),Horror|Western,2.4285714285714284
1734,2328,American History X (1998),Crime|Drama,4.217054263565892
1735,2329,Hands on a Hard Body (1996),Comedy|Documentary,4.5
1736,2330,Living Out Loud (1998),Comedy|Drama|Romance,3.0
1737,2331,Belly (1998),Crime|Drama,1.25
1738,2332,Gods and Monsters (1998),Drama,4.125
1739,2333,"Siege, The (1998)",Action|Thriller,2.8076923076923075
1740,2334,"Waterboy, The (1998)",Comedy,3.1785714285714284
1741,2335,Elizabeth (1998),Drama,3.6739130434782608
1742,2336,Velvet Goldmine (1998),Drama,3.375
1743,2337,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,2.0555555555555554
1744,2338,I'll Be Home For Christmas (1998),Comedy|Romance,1.5
1745,2339,Meet Joe Black (1998),Romance,3.05
1746,2341,Hard Core Logo (1996),Comedy|Drama,4.0
1747,2343,Runaway Train (1985),Action|Adventure|Drama|Thriller,3.25
1748,2345,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller,3.1818181818181817
1749,2346,"Pope of Greenwich Village, The (1984)",Drama,2.3333333333333335
1750,2347,Sid and Nancy (1986),Drama,3.4375
1751,2348,Mona Lisa (1986),Comedy|Thriller,3.5
1752,2349,Heart Condition (1990),Comedy,3.5
1753,2350,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama,4.285714285714286
1754,2351,"Big Chill, The (1983)",Comedy|Drama,3.84
1755,2352,Enemy of the State (1998),Action|Thriller,3.4925373134328357
1756,2353,"Rugrats Movie, The (1998)",Animation|Children|Comedy,2.5
1757,2354,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,3.516304347826087
1758,2355,Celebrity (1998),Comedy,2.6
1759,2356,Central Station (Central do Brasil) (1998),Drama,4.416666666666667
1760,2357,Savior (1998),Drama|War,4.0
1761,2358,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,3.673076923076923
1762,2359,"Celebration, The (Festen) (1998)",Drama,4.458333333333333
1763,2360,Pink Flamingos (1972),Comedy,2.75
1764,2361,Glen or Glenda (1953),Drama,4.0
1765,2362,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,2.1666666666666665
1766,2363,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller,1.5
1767,2364,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,2.5
1768,2365,King Kong (1933),Action|Adventure|Fantasy|Horror,3.64
1769,2366,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller,2.7142857142857144
1770,2367,King Kong Lives (1986),Adventure|Sci-Fi,2.0
1771,2368,Desperately Seeking Susan (1985),Comedy|Drama|Romance,2.6666666666666665
1772,2369,"Emerald Forest, The (1985)",Action|Adventure|Drama,3.0
1773,2370,Fletch (1985),Comedy|Crime|Mystery,3.0833333333333335
1774,2371,Fletch Lives (1989),Comedy,2.2222222222222223
1775,2372,Red Sonja (1985),Action|Adventure|Fantasy,2.2777777777777777
1776,2373,Gung Ho (1986),Comedy|Drama,3.1666666666666665
1777,2374,"Money Pit, The (1986)",Comedy,2.9285714285714284
1778,2375,"View to a Kill, A (1985)",Action|Adventure|Thriller,3.2142857142857144
1779,2376,Lifeforce (1985),Horror|Sci-Fi,2.5
1780,2377,Police Academy (1984),Comedy|Crime,3.022727272727273
1781,2378,Police Academy 2: Their First Assignment (1985),Comedy|Crime,2.4583333333333335
1782,2379,Police Academy 3: Back in Training (1986),Comedy|Crime,2.3
1783,2380,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,2.142857142857143
1784,2381,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,2.5
1785,2382,Police Academy 6: City Under Siege (1989),Comedy|Crime,1.5
1786,2383,Babe: Pig in the City (1998),Adventure|Children|Drama,2.7758620689655173
1787,2384,Home Fries (1998),Comedy|Romance,2.3333333333333335
1788,2386,Very Bad Things (1998),Comedy|Crime,3.4375
1789,2387,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,4.0
1790,2388,Psycho (1998),Crime|Horror|Thriller,1.8888888888888888
1791,2389,Little Voice (1998),Comedy,3.9285714285714284
1792,2390,"Simple Plan, A (1998)",Crime|Drama|Thriller,3.7954545454545454
1793,2391,Jack Frost (1998),Children|Comedy|Drama,1.9375
1794,2392,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,3.1515151515151514
1795,2393,"Prince of Egypt, The (1998)",Animation|Musical,3.5
1796,2394,Rushmore (1998),Comedy|Drama,3.544642857142857
1797,2395,Shakespeare in Love (1998),Comedy|Drama|Romance,3.777173913043478
1798,2397,Miracle on 34th Street (1947),Comedy|Drama,4.0588235294117645
1799,2398,Santa Claus: The Movie (1985),Adventure|Children|Fantasy,2.25
1800,2399,Prancer (1989),Children|Drama|Fantasy,3.0
1801,2400,Pale Rider (1985),Western,3.8125
1802,2401,Rambo: First Blood Part II (1985),Action|Adventure|Thriller,2.6578947368421053
1803,2402,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,3.55
1804,2403,Rambo III (1988),Action|Adventure|Thriller|War,1.9166666666666667
1805,2404,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,2.8095238095238093
1806,2405,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,3.4537037037037037
1807,2406,Cocoon (1985),Comedy|Sci-Fi,3.2674418604651163
1808,2407,Cocoon: The Return (1988),Comedy|Sci-Fi,2.3333333333333335
1809,2408,Rocky II (1979),Action|Drama,3.1923076923076925
1810,2409,Rocky III (1982),Action|Drama,2.7291666666666665
1811,2410,Rocky IV (1985),Action|Drama,2.706896551724138
1812,2411,Rocky V (1990),Action|Drama,1.9411764705882353
1813,2412,Clue (1985),Comedy|Crime|Mystery|Thriller,3.388888888888889
1814,2413,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,3.3636363636363638
1815,2414,Violets Are Blue... (1986),Drama|Romance,3.0
1816,2415,Back to School (1986),Comedy,2.90625
1817,2416,Heartburn (1986),Comedy|Drama,1.0
1818,2417,Nothing in Common (1986),Comedy,2.75
1819,2418,Extremities (1986),Drama|Thriller,3.75
1820,2419,"Karate Kid, The (1984)",Drama,3.5657894736842106
1821,2420,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,2.7758620689655173
1822,2421,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,1.75
1823,2422,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,3.566666666666667
1824,2423,You've Got Mail (1998),Comedy|Romance,3.12
1825,2424,"General, The (1998)",Crime,4.0
1826,2426,"Thin Red Line, The (1998)",Action|Drama|War,3.3
1827,2427,"Faculty, The (1998)",Horror|Sci-Fi,2.4782608695652173
1828,2428,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,2.8
1829,2429,Mighty Joe Young (1949),Adventure|Children|Drama,2.8333333333333335
1830,2430,Patch Adams (1998),Comedy|Drama,3.3703703703703702
1831,2431,Stepmom (1998),Drama,3.0833333333333335
1832,2432,"Civil Action, A (1998)",Drama,3.0454545454545454
1833,2434,Hurlyburly (1998),Drama,4.0
1834,2435,Tea with Mussolini (1999),Comedy|Drama|War,4.25
1835,2438,Affliction (1997),Drama,3.1666666666666665
1836,2441,Hilary and Jackie (1998),Drama,3.8333333333333335
1837,2442,Playing by Heart (1998),Drama|Romance,3.375
1838,2444,At First Sight (1999),Drama,2.6875
1839,2445,In Dreams (1999),Horror|Thriller,2.0
1840,2446,Varsity Blues (1999),Comedy|Drama,3.2666666666666666
1841,2447,Virus (1999),Horror|Sci-Fi,2.6666666666666665
1842,2449,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,2.15625
1843,2450,"Gate, The (1987)",Horror,3.0
1844,2452,"Boy Who Could Fly, The (1986)",Drama|Fantasy,2.1666666666666665
1845,2453,"Fly, The (1958)",Horror|Mystery|Sci-Fi,3.3846153846153846
1846,2454,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,3.383720930232558
1847,2455,"Fly II, The (1989)",Horror|Sci-Fi,2.2777777777777777
1848,2456,Running Scared (1986),Action|Comedy,3.5625
1849,2457,Armed and Dangerous (1986),Comedy|Crime,2.75
1850,2458,"Texas Chainsaw Massacre, The (1974)",Horror,3.269230769230769
1851,2459,"Texas Chainsaw Massacre 2, The (1986)",Horror,2.0
1852,2461,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,3.0
1853,2462,Ruthless People (1986),Comedy,3.3214285714285716
1854,2464,Deadly Friend (1986),Horror,1.5
1855,2466,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,3.75
1856,2467,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,2.5
1857,2468,Peggy Sue Got Married (1986),Comedy|Drama,3.2142857142857144
1858,2469,Crocodile Dundee (1986),Adventure|Comedy,3.175438596491228
1859,2470,Crocodile Dundee II (1988),Action|Adventure|Comedy,2.4791666666666665
1860,2471,Tough Guys (1986),Comedy,3.0
1861,2472,Soul Man (1986),Comedy,2.5625
1862,2473,"Color of Money, The (1986)",Drama,3.5
1863,2474,52 Pick-Up (1986),Action|Mystery|Thriller,3.6666666666666665
1864,2475,Heartbreak Ridge (1986),Action|War,3.75
1865,2476,Firewalker (1986),Adventure,3.3333333333333335
1866,2477,¡Three Amigos! (1986),Comedy|Western,3.1346153846153846
1867,2480,My Name Is Joe (1998),Drama|Romance,4.0
1868,2481,Still Crazy (1998),Comedy|Romance,3.0
1869,2482,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller,3.5
1870,2484,She's All That (1999),Comedy|Romance,2.8448275862068964
1871,2487,Peeping Tom (1960),Drama|Horror|Thriller,3.0
1872,2489,Payback (1999),Action|Thriller,3.422222222222222
1873,2490,Simply Irresistible (1999),Comedy|Romance,3.6
1874,2491,20 Dates (1998),Comedy|Romance,3.0
1875,2492,"Harmonists, The (1997)",Drama,4.0
1876,2493,"Last Days, The (1998)",Documentary,4.0
1877,2494,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi,4.0
1878,2495,Blast from the Past (1999),Comedy|Romance,3.108695652173913
1879,2496,Message in a Bottle (1999),Romance,2.9166666666666665
1880,2497,My Favorite Martian (1999),Comedy|Sci-Fi,2.1
1881,2499,Jawbreaker (1999),Comedy,2.0
1882,2500,October Sky (1999),Drama,3.75
1883,2501,Office Space (1999),Comedy|Crime,4.090425531914893
1884,2502,"Apple, The (Sib) (1998)",Drama,4.0
1885,2503,200 Cigarettes (1999),Comedy|Drama,3.1666666666666665
1886,2504,8MM (1999),Drama|Mystery|Thriller,2.9444444444444446
1887,2505,"Other Sister, The (1999)",Comedy|Drama|Romance,3.3333333333333335
1888,2510,"Long Goodbye, The (1973)",Crime|Film-Noir,4.666666666666667
1889,2511,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama,5.0
1890,2512,Pet Sematary (1989),Horror,2.85
1891,2513,Pet Sematary II (1992),Comedy|Horror,1.8333333333333333
1892,2514,Children of the Corn II: The Final Sacrifice (1993),Horror,1.75
1893,2515,Children of the Corn III (1994),Horror,1.0
1894,2516,Christine (1983),Horror,2.95
1895,2517,Night Shift (1982),Comedy,3.05
1896,2519,Airport (1970),Drama,2.1666666666666665
1897,2520,Airport 1975 (1974),Action|Drama|Thriller,3.5
1898,2521,Airport '77 (1977),Drama,3.25
1899,2522,Rollercoaster (1977),Drama|Thriller,2.5
1900,2523,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller,3.2222222222222223
1901,2524,Alligator (1980),Action|Horror|Sci-Fi,2.0
1902,2525,Meteor (1979),Sci-Fi,1.8333333333333333
1903,2526,Westworld (1973),Action|Sci-Fi|Thriller|Western,3.4166666666666665
1904,2527,Logan's Run (1976),Action|Adventure|Sci-Fi,3.2291666666666665
1905,2528,Planet of the Apes (1968),Action|Drama|Sci-Fi,3.8035714285714284
1906,2529,Beneath the Planet of the Apes (1970),Action|Sci-Fi,2.7777777777777777
1907,2530,Battle for the Planet of the Apes (1973),Action|Sci-Fi,2.7777777777777777
1908,2531,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,2.7916666666666665
1909,2532,Escape from the Planet of the Apes (1971),Action|Sci-Fi,3.0
1910,2533,Avalanche (1978),Action,2.5
1911,2534,Earthquake (1974),Action|Drama|Thriller,2.6666666666666665
1912,2536,Beyond the Poseidon Adventure (1979),Adventure,2.0
1913,2537,Dancemaker (1998),Documentary,1.0
1914,2538,Analyze This (1999),Comedy,3.095744680851064
1915,2539,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,2.5
1916,2540,Cruel Intentions (1999),Drama,3.225
1917,2541,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,4.052238805970149
1918,2543,"School of Flesh, The (École de la chair, L') (1998)",Drama|Romance,3.0
1919,2545,"Deep End of the Ocean, The (1999)",Drama,3.25
1920,2547,"Rage: Carrie 2, The (1999)",Horror,1.8333333333333333
1921,2548,Wing Commander (1999),Action|Sci-Fi,2.9166666666666665
1922,2549,"Haunting, The (1963)",Horror|Thriller,4.0
1923,2550,Dead Ringers (1988),Drama|Horror|Thriller,3.6875
1924,2551,My Boyfriend's Back (1993),Comedy,1.5
1925,2552,Village of the Damned (1960),Horror|Sci-Fi|Thriller,3.0833333333333335
1926,2553,Children of the Damned (1963),Horror|Sci-Fi|Thriller,3.1666666666666665
1927,2554,Baby Geniuses (1999),Comedy,1.6666666666666667
1928,2556,I Stand Alone (Seul contre tous) (1998),Drama|Thriller,4.5
1929,2557,Forces of Nature (1999),Comedy|Romance,2.3333333333333335
1930,2558,"King and I, The (1999)",Animation|Children,3.0
1931,2559,Ravenous (1999),Horror|Thriller,3.0
1932,2560,True Crime (1999),Crime|Thriller,2.75
1933,2562,Dangerous Beauty (1998),Drama,4.166666666666667
1934,2564,"King and I, The (1956)",Drama|Musical|Romance,4.166666666666667
1935,2565,Doug's 1st Movie (1999),Animation|Children,2.0
1936,2566,EDtv (1999),Comedy,2.973684210526316
1937,2567,"Mod Squad, The (1999)",Action|Crime,3.1875
1938,2569,"Walk on the Moon, A (1999)",Drama|Romance,3.2
1939,2570,"Matrix, The (1999)",Action|Sci-Fi|Thriller,4.192446043165468
1940,2571,10 Things I Hate About You (1999),Comedy|Romance,3.5277777777777777
1941,2572,Tango (1998),Drama|Musical,1.0
1942,2573,"Out-of-Towners, The (1999)",Comedy,2.0
1943,2574,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama,3.75
1944,2576,Metroland (1997),Comedy|Drama,3.0
1945,2578,Following (1998),Crime|Mystery|Thriller,3.8333333333333335
1946,2579,Go (1999),Comedy|Crime,3.9615384615384617
1947,2580,Never Been Kissed (1999),Comedy|Romance,2.9583333333333335
1948,2581,Twin Dragons (Shuang long hui) (1992),Action|Comedy,3.0
1949,2582,Cookie's Fortune (1999),Comedy|Drama,3.875
1950,2584,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,4.25
1951,2585,Goodbye Lover (1999),Comedy|Crime|Thriller,1.75
1952,2586,Life (1999),Comedy|Crime|Drama,3.25
1953,2588,Friends & Lovers (1999),Comedy|Drama|Romance,3.5
1954,2589,Hideous Kinky (1998),Drama,2.5
1955,2592,"Monster, The (Mostro, Il) (1994)",Comedy,3.375
1956,2593,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller,3.75
1957,2595,SLC Punk! (1998),Comedy|Drama,3.7916666666666665
1958,2596,Lost & Found (1999),Comedy|Romance,2.75
1959,2597,Pushing Tin (1999),Comedy,2.84
1960,2598,Election (1999),Comedy,3.6607142857142856
1961,2599,eXistenZ (1999),Action|Sci-Fi|Thriller,3.8636363636363638
1962,2604,Entrapment (1999),Crime|Thriller,2.988372093023256
1963,2605,Idle Hands (1999),Comedy|Horror,2.566666666666667
1964,2606,Get Real (1998),Drama|Romance,4.0
1965,2608,"King of Masks, The (Bian Lian) (1996)",Drama,4.0
1966,2610,"Winslow Boy, The (1999)",Drama,3.0
1967,2611,Mildred Pierce (1945),Drama|Film-Noir,4.0
1968,2612,Night of the Comet (1984),Comedy|Horror|Sci-Fi,2.875
1969,2613,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,1.0
1970,2614,My Science Project (1985),Adventure|Sci-Fi,2.875
1971,2615,Dick Tracy (1990),Action|Crime,2.8846153846153846
1972,2616,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,3.1206896551724137
1973,2617,"Castle, The (1997)",Comedy,3.4
1974,2619,This Is My Father (1998),Drama|Romance,3.0
1975,2621,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,3.1363636363636362
1976,2622,Trippin' (1999),Comedy,1.0
1977,2623,After Life (Wandafuru raifu) (1998),Drama|Fantasy,4.25
1978,2624,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller,2.5
1979,2627,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,3.107142857142857
1980,2628,"Love Letter, The (1999)",Comedy|Romance,2.5
1981,2629,Besieged (a.k.a. L' Assedio) (1998),Drama,3.5
1982,2631,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery,4.0
1983,2632,"Mummy, The (1932)",Horror|Romance,3.3333333333333335
1984,2633,"Mummy, The (1959)",Horror,3.3333333333333335
1985,2638,Mommie Dearest (1981),Drama,3.125
1986,2639,Superman (1978),Action|Adventure|Sci-Fi,3.6065573770491803
1987,2640,Superman II (1980),Action|Sci-Fi,3.020408163265306
1988,2641,Superman III (1983),Action|Adventure|Sci-Fi,2.25
1989,2642,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,1.6875
1990,2643,Dracula (1931),Horror,3.3333333333333335
1991,2647,Frankenstein (1931),Drama|Horror|Sci-Fi,3.909090909090909
1992,2650,Frankenstein Meets the Wolf Man (1943),Horror,1.0
1993,2651,"Curse of Frankenstein, The (1957)",Horror,3.0
1994,2653,"Wolf Man, The (1941)",Drama|Fantasy|Horror,3.6
1995,2654,Howling II: Your Sister Is a Werewolf (1985),Horror,2.0
1996,2655,Tarantula (1955),Horror|Sci-Fi,3.0
1997,2656,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,3.3412698412698414
1998,2658,It Came from Hollywood (1982),Comedy|Documentary,2.0
1999,2659,"Thing from Another World, The (1951)",Horror|Sci-Fi,3.5
2000,2660,It Came from Outer Space (1953),Sci-Fi,3.0
2001,2661,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,3.1666666666666665
2002,2663,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,3.769230769230769
2003,2664,Earth vs. the Flying Saucers (1956),Sci-Fi,1.0
2004,2667,Swamp Thing (1982),Horror|Sci-Fi,2.9375
2005,2668,Pork Chop Hill (1959),War,3.5
2006,2669,Run Silent Run Deep (1958),War,3.6
2007,2670,Notting Hill (1999),Comedy|Romance,3.455357142857143
2008,2671,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,2.9583333333333335
2009,2673,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy,2.25
2010,2675,Instinct (1999),Drama|Thriller,3.1666666666666665
2011,2676,Buena Vista Social Club (1999),Documentary|Musical,4.375
2012,2680,Free Enterprise (1998),Comedy|Romance|Sci-Fi,3.0
2013,2681,Limbo (1999),Drama,4.0
2014,2682,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,3.1983471074380163
2015,2685,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,4.026315789473684
2016,2686,Tarzan (1999),Adventure|Animation|Children|Drama,3.4583333333333335
2017,2687,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,2.933333333333333
2018,2689,"Ideal Husband, An (1999)",Comedy|Romance,3.7
2019,2690,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,3.6666666666666665
2020,2691,Run Lola Run (Lola rennt) (1998),Action|Crime,4.0
2021,2692,Trekkies (1997),Documentary,3.375
2022,2693,Big Daddy (1999),Comedy,3.1979166666666665
2023,2694,"Boys, The (1998)",Drama,2.0
2024,2695,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,4.333333333333333
2025,2696,My Son the Fanatic (1997),Comedy|Drama|Romance,3.5
2026,2697,Zone 39 (1997),Sci-Fi,2.0
2027,2698,Arachnophobia (1990),Comedy|Horror,2.811320754716981
2028,2699,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,3.861842105263158
2029,2700,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,2.207547169811321
2030,2701,Summer of Sam (1999),Drama,3.4
2031,2705,American Pie (1999),Comedy|Romance,3.378640776699029
2032,2706,Arlington Road (1999),Thriller,3.272727272727273
2033,2707,"Autumn Tale, An (Conte d'automne) (1998)",Romance,4.0
2034,2708,Muppets From Space (1999),Children|Comedy,3.1666666666666665
2035,2709,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,2.796875
2036,2711,Eyes Wide Shut (1999),Drama|Mystery|Thriller,3.4622641509433962
2037,2712,Lake Placid (1999),Horror|Thriller,2.6666666666666665
2038,2715,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,3.775
2039,2716,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,3.0
2040,2717,Drop Dead Gorgeous (1999),Comedy,3.2
